日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏_kW,计划购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-10-06,279,47,7:40,7:50,0.9130,5268.1370,3307.1727,0.0000,0.0000,326.8274,0.0000,3803.4984,0.3789
2025-10-06,279,48,7:50,8:00,1.2098,6429.1400,3571.8000,0.0000,0.0000,476.2233,0.0000,3274.3614,0.3789
2025-10-06,279,49,8:00,8:10,1.2027,6745.9787,4027.5558,0.0000,0.0000,453.0705,0.0000,2770.9498,0.3789
2025-10-06,279,50,8:10,8:20,1.1377,6616.2308,4371.5885,0.0000,0.0000,374.1071,0.0000,2355.2753,0.3789
2025-10-06,279,51,8:20,8:30,1.1403,6443.1000,4603.5750,0.0000,0.0000,306.5875,0.0000,2014.6225,0.3789
2025-10-06,279,52,8:30,8:40,1.0875,6253.4532,5019.1891,0.0000,0.0000,205.7107,0.0000,1786.0551,0.3789
2025-10-06,279,53,8:40,8:50,1.0057,6303.5752,5371.7752,0.0000,0.0000,155.3000,0.0000,1613.4995,0.3789
2025-10-06,279,54,8:50,9:00,0.9776,6504.2200,5574.0750,0.0000,0.0000,155.0242,0.0000,1441.2504,0.3789
2025-10-06,279,55,9:00,9:10,1.0457,6501.6866,5801.8550,0.0000,0.0000,116.6386,0.0000,1311.6520,0.3789
2025-10-06,279,56,9:10,9:20,1.0387,6504.3081,6084.8299,0.0000,0.0000,69.9130,0.0000,1233.9708,0.3789
2025-10-06,279,57,9:20,9:30,0.9581,6616.3800,6432.9375,0.0000,0.0000,30.5738,0.0000,1200.0000,0.3789
2025-10-06,279,58,9:30,9:40,0.9604,6696.9410,6844.5966,0.0000,24.6093,0.0000,0.0000,1222.1483,0.3789
2025-10-06,279,59,9:40,9:50,0.9268,6629.7906,7197.7029,0.0000,94.6520,0.0000,0.0000,1307.3352,0.3789
2025-10-06,279,60,9:50,10:00,0.8517,6527.9200,7468.9125,0.0000,156.8321,0.0000,0.0000,1448.4841,0.3789
2025-10-06,279,61,10:00,10:10,0.8613,6597.1117,7732.7188,0.0000,189.2678,0.0000,0.0000,1618.8251,0.3789
2025-10-06,279,62,10:10,10:20,0.8768,6549.9253,7941.7370,0.0000,231.9686,0.0000,0.0000,1827.5969,0.3789
2025-10-06,279,63,10:20,10:30,0.8568,6352.4200,8089.9500,0.0000,289.5883,0.0000,0.0000,2088.2264,0.3789
2025-10-06,279,64,10:30,10:40,0.8291,6290.4006,8210.9090,0.0000,320.0847,0.0000,0.0000,2376.3026,0.3789
2025-10-06,279,65,10:40,10:50,0.7354,6405.4735,8215.0724,0.0000,301.5998,0.0000,0.0000,2647.7425,0.3789
2025-10-06,279,66,10:50,11:00,0.5775,6531.2000,8246.4750,0.0000,285.8792,0.0000,0.0000,2905.0337,0.3789
2025-10-06,279,67,11:00,11:10,0.4416,6477.2506,8539.9917,489.5431,833.3333,0.0000,0.0000,3655.0337,0.3789
2025-10-06,279,68,11:10,11:20,0.4155,6511.9712,8657.3389,475.7720,833.3333,0.0000,0.0000,4405.0337,0.3789
2025-10-06,279,69,11:20,11:30,0.4860,6631.4700,8537.2875,0.0000,317.6362,0.0000,0.0000,4690.9063,0.3789
2025-10-06,279,70,11:30,11:40,0.5486,6530.6337,8545.4211,0.0000,335.7979,0.0000,0.0000,4993.1245,0.3789
2025-10-06,279,71,11:40,11:50,0.5387,6256.3425,8564.9045,0.0000,384.7603,0.0000,0.0000,5339.4088,0.3789
2025-10-06,279,72,11:50,12:00,0.4761,6015.4300,8428.7625,241.6779,643.9000,0.0000,0.0000,5918.9187,0.3789
2025-10-06,279,73,12:00,12:10,0.4341,5969.4578,8149.3191,470.0231,833.3333,0.0000,0.0000,6668.9187,0.3789
2025-10-06,279,74,12:10,12:20,0.4078,5847.5107,8127.4926,453.3364,833.3333,0.0000,0.0000,7418.9187,0.3789
2025-10-06,279,75,12:20,12:30,0.3936,5710.2300,8345.3250,394.1508,833.3333,0.0000,0.0000,8168.9187,0.3789
2025-10-06,279,76,12:30,12:40,0.4200,5892.1100,8376.6536,419.2427,833.3333,0.0000,0.0000,8918.9187,0.3789
2025-10-06,279,77,12:40,12:50,0.5510,6076.9424,8223.6532,0.0000,357.7851,0.0000,0.0000,9240.9254,0.3789
2025-10-06,279,78,12:50,13:00,0.7318,6135.0300,8010.7875,0.0000,312.6263,0.0000,0.0000,9522.2890,0.3789
2025-10-06,279,79,13:00,13:10,0.8245,6229.7781,7833.4483,0.0000,267.2784,0.0000,0.0000,9762.8395,0.3789
2025-10-06,279,80,13:10,13:20,0.8666,6287.3530,7640.0250,0.0000,225.4453,0.0000,0.0000,9965.7403,0.3789
2025-10-06,279,81,13:20,13:30,0.8917,6317.6100,7511.7000,0.0000,199.0150,0.0000,0.0000,10144.8538,0.3789
2025-10-06,279,82,13:30,13:40,0.8898,6399.0435,7567.4841,0.0000,194.7401,0.0000,0.0000,10320.1199,0.3789
2025-10-06,279,83,13:40,13:50,0.8719,6315.4592,7421.4314,0.0000,184.3287,0.0000,0.0000,10486.0157,0.3789
2025-10-06,279,84,13:50,14:00,0.8717,6191.9500,7067.4000,0.0000,145.9083,0.0000,0.0000,10617.3332,0.3789
2025-10-06,279,85,14:00,14:10,0.9172,6358.2984,6869.8467,0.0000,85.2581,0.0000,0.0000,10694.0655,0.3789
2025-10-06,279,86,14:10,14:20,0.9497,6325.9574,6655.0982,0.0000,54.8568,0.0000,0.0000,10743.4366,0.3789
2025-10-06,279,87,14:20,14:30,0.9700,6061.6700,6361.9500,0.0000,50.0467,0.0000,0.0000,10788.4786,0.3789
2025-10-06,279,88,14:30,14:40,1.0095,6060.9549,6137.7643,0.0000,12.8016,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,89,14:40,14:50,0.9083,6272.4673,5951.4157,0.0000,0.0000,53.5086,0.0000,10740.5460,0.3789
2025-10-06,279,90,14:50,15:00,0.7183,6406.0400,5669.2500,122.7983,0.0000,0.0000,0.0000,10740.5460,0.3789
2025-10-06,279,91,15:00,15:10,0.6755,6227.9304,5191.7929,238.7496,66.0600,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,92,15:10,15:20,0.7121,6092.6174,4765.5684,221.1748,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,93,15:20,15:30,0.7448,6122.8400,4468.4250,275.7358,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,94,15:30,15:40,0.7631,6108.6441,4153.0941,325.9250,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,95,15:40,15:50,0.7920,6032.8685,3795.6835,372.8642,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,96,15:50,16:00,0.8334,6026.7500,3422.3250,434.0708,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,97,16:00,16:10,0.8666,6210.4659,3062.1328,524.7222,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,98,16:10,16:20,0.9024,6288.6260,2691.8555,599.4617,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,99,16:20,16:30,0.9369,6151.4400,2301.7875,641.6087,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,100,16:30,16:40,0.9583,5991.7291,1911.4026,680.0544,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,101,16:40,16:50,1.0128,6035.8547,1548.2985,747.9260,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,102,16:50,17:00,1.0631,6180.5100,1211.7000,828.1350,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,103,17:00,17:10,1.0296,6119.8524,884.2538,872.5998,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,104,17:10,17:20,1.0461,6067.4678,599.9807,911.2478,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,105,17:20,17:30,1.1140,6146.0100,343.5000,967.0850,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,106,17:30,17:40,1.1087,6137.3570,84.1687,1008.8647,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,107,17:40,17:50,1.1443,5407.3989,0.0000,901.2332,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,108,17:50,18:00,1.2187,4340.7400,0.0000,723.4567,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,109,18:00,18:10,1.2119,4069.3363,5.1296,677.3678,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,110,18:10,18:20,1.2376,4245.2895,0.0000,707.5482,0.0000,0.0000,0.0000,10800.0000,0.3789
2025-10-06,279,111,18:20,18:30,1.3035,4405.0300,0.0000,0.0000,0.0000,734.1717,0.0000,9984.2537,0.3789
2025-10-06,279,112,18:30,18:40,1.2899,4392.6632,0.3683,0.0000,0.0000,732.0491,0.0000,9170.8658,0.3789
2025-10-06,279,113,18:40,18:50,1.2334,4224.1558,0.0000,704.0260,0.0000,0.0000,0.0000,9170.8658,0.3789
2025-10-06,279,114,18:50,19:00,1.2042,4127.7000,0.0000,687.9500,0.0000,0.0000,0.0000,9170.8658,0.3789
2025-10-06,279,115,19:00,19:10,1.2378,4346.6981,0.0264,196.3443,0.0000,528.1010,0.0000,8584.0869,0.3789
2025-10-06,279,116,19:10,19:20,1.2619,4512.5581,0.0000,0.0000,0.0000,752.0930,0.0000,7748.4280,0.3789
2025-10-06,279,117,19:20,19:30,1.2715,4464.1100,0.0000,0.0000,0.0000,744.0183,0.0000,6921.7409,0.3789
2025-10-06,279,118,19:30,19:40,1.3222,4386.1266,0.0019,0.0000,0.0000,731.0208,0.0000,6109.4956,0.3789
2025-10-06,279,119,19:40,19:50,1.3391,4391.4762,0.0000,0.0000,0.0000,731.9127,0.0000,5296.2593,0.3789
2025-10-06,279,120,19:50,20:00,1.3030,4424.9200,0.0000,0.0000,0.0000,737.4867,0.0000,4476.8297,0.3789
2025-10-06,279,121,20:00,20:10,1.2780,4367.6902,0.0000,0.0000,0.0000,727.9484,0.0000,3667.9981,0.3789
2025-10-06,279,122,20:10,20:20,1.2996,4416.7871,0.0000,0.0000,0.0000,736.1312,0.0000,2850.0746,0.3789
2025-10-06,279,123,20:20,20:30,1.3468,4514.9600,0.0000,0.0000,0.0000,752.4933,0.0000,2013.9709,0.3789
2025-10-06,279,124,20:30,20:40,1.3409,4395.4429,0.0000,0.0000,0.0000,732.5738,0.0000,1200.0000,0.3789
2025-10-06,279,125,20:40,20:50,1.1775,4283.1794,0.0000,713.8632,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,126,20:50,21:00,0.9548,4315.3500,0.0000,719.2250,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,127,21:00,21:10,0.8991,4390.5490,0.0000,731.7582,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,128,21:10,21:20,0.9166,4327.2763,0.0000,721.2127,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,129,21:20,21:30,0.9461,4307.9600,0.0000,717.9933,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,130,21:30,21:40,0.9747,4563.6053,0.0000,760.6009,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,131,21:40,21:50,0.7446,4067.7691,0.0000,677.9615,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,132,21:50,22:00,0.3878,3173.2100,0.0000,528.8683,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,133,22:00,22:10,0.3294,3298.0097,0.0000,1383.0016,833.3333,0.0000,0.0000,1950.0000,0.3789
2025-10-06,279,134,22:10,22:20,0.3670,3389.8039,0.0000,564.9673,0.0000,0.0000,0.0000,1950.0000,0.3789
2025-10-06,279,135,22:20,22:30,0.3592,3108.8300,0.0000,1094.4716,576.3332,0.0000,0.0000,2468.6999,0.3789
2025-10-06,279,136,22:30,22:40,0.3698,3199.1915,0.0000,533.1986,0.0000,0.0000,0.0000,2468.6999,0.3789
2025-10-06,279,137,22:40,22:50,0.3907,3360.8159,0.0000,560.1360,0.0000,0.0000,0.0000,2468.6999,0.3789
2025-10-06,279,138,22:50,23:00,0.4147,3378.0900,0.0000,563.0150,0.0000,0.0000,0.0000,2468.6999,0.3789
2025-10-06,279,139,23:00,23:10,0.4454,3384.8995,0.0000,0.0000,0.0000,564.1499,0.0000,1841.8667,0.3789
2025-10-06,279,140,23:10,23:20,0.4490,3466.0800,0.0000,0.0000,0.0000,577.6800,0.0000,1200.0000,0.3789
2025-10-06,279,141,23:20,23:30,0.4330,3559.5900,0.0000,593.2650,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,142,23:30,23:40,0.4392,3517.1630,0.0000,586.1938,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,143,23:40,23:50,0.4428,3372.3391,0.0000,562.0565,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-06,279,144,23:50,24:00,0.4387,3298.5700,0.0000,549.7617,0.0000,0.0000,0.0000,1200.0000,0.3789
2025-10-07,280,1,0:00,0:10,0.4431,3446.8842,0.0000,574.4807,0.0000,0.0000,0.0000,1200.0000,0.4111
2025-10-07,280,2,0:10,0:20,0.4135,3521.9592,0.0000,1420.3265,833.3333,0.0000,0.0000,1950.0000,0.4111
2025-10-07,280,3,0:20,0:30,0.3923,3467.0200,0.0000,1411.1700,833.3333,0.0000,0.0000,2700.0000,0.4111
2025-10-07,280,4,0:30,0:40,0.4599,3494.8026,0.0000,582.4671,0.0000,0.0000,0.0000,2700.0000,0.4111
2025-10-07,280,5,0:40,0:50,0.4593,3499.2303,0.0000,583.2050,0.0000,0.0000,0.0000,2700.0000,0.4111
2025-10-07,280,6,0:50,1:00,0.3916,3467.5500,0.0000,1411.2583,833.3333,0.0000,0.0000,3450.0000,0.4111
2025-10-07,280,7,1:00,1:10,0.4167,3520.8402,0.0000,1420.1400,833.3333,0.0000,0.0000,4200.0000,0.4111
2025-10-07,280,8,1:10,1:20,0.4618,3607.5570,0.0000,601.2595,0.0000,0.0000,0.0000,4200.0000,0.4111
2025-10-07,280,9,1:20,1:30,0.4653,3621.9000,0.0000,603.6500,0.0000,0.0000,0.0000,4200.0000,0.4111
2025-10-07,280,10,1:30,1:40,0.4415,3516.6280,0.0000,586.1047,0.0000,0.0000,0.0000,4200.0000,0.4111
2025-10-07,280,11,1:40,1:50,0.4192,3502.3061,0.0000,1250.3844,666.6667,0.0000,0.0000,4800.0000,0.4111
2025-10-07,280,12,1:50,2:00,0.4109,3556.9900,0.0000,1426.1650,833.3333,0.0000,0.0000,5550.0000,0.4111
2025-10-07,280,13,2:00,2:10,0.4137,3469.2613,0.0000,1411.5435,833.3333,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,14,2:10,2:20,0.4372,3447.1227,0.0000,574.5204,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,15,2:20,2:30,0.4641,3558.0700,0.0000,593.0117,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,16,2:30,2:40,0.4664,3658.1776,0.0000,609.6963,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,17,2:40,2:50,0.4885,3747.6705,0.0000,624.6118,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,18,2:50,3:00,0.5015,3759.3100,0.0000,626.5517,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,19,3:00,3:10,0.4339,3600.7346,0.0000,600.1224,0.0000,0.0000,0.0000,6300.0000,0.4111
2025-10-07,280,20,3:10,3:20,0.4055,3491.9166,0.0000,1415.3194,833.3333,0.0000,0.0000,7050.0000,0.4111
2025-10-07,280,21,3:20,3:30,0.4159,3456.5500,0.0000,1409.4250,833.3333,0.0000,0.0000,7800.0000,0.4111
2025-10-07,280,22,3:30,3:40,0.3644,3353.9190,0.0000,1392.3198,833.3333,0.0000,0.0000,8550.0000,0.4111
2025-10-07,280,23,3:40,3:50,0.4134,3465.4739,0.0000,1410.9123,833.3333,0.0000,0.0000,9300.0000,0.4111
2025-10-07,280,24,3:50,4:00,0.5174,3673.7000,0.0000,612.2833,0.0000,0.0000,0.0000,9300.0000,0.4111
2025-10-07,280,25,4:00,4:10,0.4553,3560.1693,0.0000,593.3616,0.0000,0.0000,0.0000,9300.0000,0.4111
2025-10-07,280,26,4:10,4:20,0.3976,3511.5177,0.0018,1418.5860,833.3333,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,27,4:20,4:30,0.4321,3633.9400,0.0000,605.6567,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,28,4:30,4:40,0.4722,3641.1352,0.0000,606.8559,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,29,4:40,4:50,0.4730,3620.7791,0.0251,603.4590,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,30,4:50,5:00,0.4503,3641.6300,0.0000,606.9383,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,31,5:00,5:10,0.4526,3674.7113,0.0000,612.4519,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,32,5:10,5:20,0.4675,3762.1848,0.3494,626.9726,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,33,5:20,5:30,0.4418,3760.8000,0.0000,626.8000,0.0000,0.0000,0.0000,10050.0000,0.4111
2025-10-07,280,34,5:30,5:40,0.3842,3568.4159,0.0000,1428.0693,833.3333,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,35,5:40,5:50,0.6232,4007.5062,4.8666,667.1066,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,36,5:50,6:00,1.0116,4819.3000,0.0000,0.0000,0.0000,803.2167,0.0000,9907.5370,0.4111
2025-10-07,280,37,6:00,6:10,1.0373,4861.4808,0.0000,0.0000,0.0000,810.2468,0.0000,9007.2628,0.4111
2025-10-07,280,38,6:10,6:20,0.9449,4690.0873,80.6480,0.0000,0.0000,768.2399,0.0000,8153.6629,0.4111
2025-10-07,280,39,6:20,6:30,0.9119,4707.7300,347.3625,0.0000,0.0000,726.7279,0.0000,7346.1875,0.4111
2025-10-07,280,40,6:30,6:40,0.8733,4741.8307,652.4084,0.0000,0.0000,681.5704,0.0000,6588.8871,0.4111
2025-10-07,280,41,6:40,6:50,0.8393,4694.9507,982.7609,0.0000,0.0000,618.6983,0.0000,5901.4445,0.4111
2025-10-07,280,42,6:50,7:00,0.8323,4632.2900,1315.4250,270.2337,0.0000,282.5771,0.0000,5587.4699,0.4111
2025-10-07,280,43,7:00,7:10,0.8479,4698.8607,1616.0698,0.0000,0.0000,513.7985,0.0000,5016.5827,0.4111
2025-10-07,280,44,7:10,7:20,0.8188,4807.7069,1957.7035,475.0006,0.0000,0.0000,0.0000,5016.5827,0.4111
2025-10-07,280,45,7:20,7:30,0.7335,4770.4500,2379.0000,398.5750,0.0000,0.0000,0.0000,5016.5827,0.4111
2025-10-07,280,46,7:30,7:40,0.6873,4621.6546,2831.5733,298.3469,0.0000,0.0000,0.0000,5016.5827,0.4111
2025-10-07,280,47,7:40,7:50,0.9008,5380.9735,3174.7205,0.0000,0.0000,367.7088,0.0000,4608.0174,0.4111
2025-10-07,280,48,7:50,8:00,1.2302,6622.8200,3462.3375,0.0000,0.0000,526.7471,0.0000,4022.7428,0.4111
2025-10-07,280,49,8:00,8:10,1.2724,6789.0587,3852.6383,0.0000,0.0000,489.4034,0.0000,3478.9613,0.4111
2025-10-07,280,50,8:10,8:20,1.1598,6532.3389,4072.2197,0.0000,0.0000,410.0199,0.0000,3023.3836,0.4111
2025-10-07,280,51,8:20,8:30,1.0897,6464.5000,4172.2500,0.0000,0.0000,382.0417,0.0000,2598.8929,0.4111
2025-10-07,280,52,8:30,8:40,1.1313,6549.7695,4504.5879,0.0000,0.0000,340.8636,0.0000,2220.1556,0.4111
2025-10-07,280,53,8:40,8:50,1.1469,6617.8675,4892.6806,0.0000,0.0000,287.5312,0.0000,1900.6765,0.4111
2025-10-07,280,54,8:50,9:00,1.0920,6643.1700,5211.1875,0.0000,0.0000,238.6638,0.0000,1635.4946,0.4111
2025-10-07,280,55,9:00,9:10,1.0525,6706.6770,5521.0057,0.0000,0.0000,197.6119,0.0000,1415.9258,0.4111
2025-10-07,280,56,9:10,9:20,1.0575,6643.6063,5872.4823,0.0000,0.0000,128.5207,0.0000,1273.1251,0.4111
2025-10-07,280,57,9:20,9:30,1.0532,6543.1700,6240.1125,0.0000,0.0000,50.5096,0.0000,1217.0033,0.4111
2025-10-07,280,58,9:30,9:40,0.9665,6650.1560,6558.3382,0.0000,0.0000,15.3030,0.0000,1200.0000,0.4111
2025-10-07,280,59,9:40,9:50,0.9078,6588.6812,6880.5175,0.0000,48.6394,0.0000,0.0000,1243.7754,0.4111
2025-10-07,280,60,9:50,10:00,0.9155,6423.0700,7166.3250,0.0000,123.8758,0.0000,0.0000,1355.2637,0.4111
2025-10-07,280,61,10:00,10:10,0.9187,6589.1995,7323.4802,0.0000,122.3801,0.0000,0.0000,1465.4058,0.4111
2025-10-07,280,62,10:10,10:20,0.8861,6637.9128,7535.6436,0.0000,149.6218,0.0000,0.0000,1600.0654,0.4111
2025-10-07,280,63,10:20,10:30,0.8678,6442.8500,7760.6625,0.0000,219.6354,0.0000,0.0000,1797.7373,0.4111
2025-10-07,280,64,10:30,10:40,0.9040,6343.3813,7765.6321,0.0000,237.0418,0.0000,0.0000,2011.0749,0.4111
2025-10-07,280,65,10:40,10:50,0.7383,6340.5786,7733.7830,0.0000,232.2007,0.0000,0.0000,2220.0556,0.4111
2025-10-07,280,66,10:50,11:00,0.4673,6375.0700,7830.3375,0.0000,242.5446,0.0000,0.0000,2438.3457,0.4111
2025-10-07,280,67,11:00,11:10,0.4646,6422.6044,8069.5872,558.8362,833.3333,0.0000,0.0000,3188.3457,0.4111
2025-10-07,280,68,11:10,11:20,0.5119,6477.4495,8358.4906,0.0000,313.5068,0.0000,0.0000,3470.5019,0.4111
2025-10-07,280,69,11:20,11:30,0.4942,6510.0300,8469.4125,0.0000,326.5638,0.0000,0.0000,3764.4092,0.4111
2025-10-07,280,70,11:30,11:40,0.5064,6445.2460,8262.0386,0.0000,302.7988,0.0000,0.0000,4036.9281,0.4111
2025-10-07,280,71,11:40,11:50,0.4649,6154.7001,8344.9888,295.5330,660.5811,0.0000,0.0000,4631.4511,0.4111
2025-10-07,280,72,11:50,12:00,0.3814,5866.4600,8675.8125,365.1079,833.3333,0.0000,0.0000,5381.4511,0.4111
2025-10-07,280,73,12:00,12:10,0.3736,5961.0831,8630.6567,388.4044,833.3333,0.0000,0.0000,6131.4511,0.4111
2025-10-07,280,74,12:10,12:20,0.4115,5978.7428,8596.4055,397.0562,833.3333,0.0000,0.0000,6881.4511,0.4111
2025-10-07,280,75,12:20,12:30,0.4075,5872.8600,8728.9875,357.3121,833.3333,0.0000,0.0000,7631.4511,0.4111
2025-10-07,280,76,12:30,12:40,0.3410,6053.7234,8732.9297,386.7989,833.3333,0.0000,0.0000,8381.4511,0.4111
2025-10-07,280,77,12:40,12:50,0.5184,6260.0684,8490.1281,0.0000,371.6766,0.0000,0.0000,8715.9601,0.4111
2025-10-07,280,78,12:50,13:00,0.8301,6296.7500,8194.2000,0.0000,316.2417,0.0000,0.0000,9000.5776,0.4111
2025-10-07,280,79,13:00,13:10,0.8401,6229.3290,8151.9603,0.0000,320.4385,0.0000,0.0000,9288.9723,0.4111
2025-10-07,280,80,13:10,13:20,0.7895,6197.5896,8092.2440,0.0000,315.7757,0.0000,0.0000,9573.1704,0.4111
2025-10-07,280,81,13:20,13:30,0.8212,6243.6800,7985.0625,0.0000,290.2304,0.0000,0.0000,9834.3778,0.4111
2025-10-07,280,82,13:30,13:40,0.8384,6281.8485,8015.3361,0.0000,288.9146,0.0000,0.0000,10094.4010,0.4111
2025-10-07,280,83,13:40,13:50,0.8705,6178.9270,7706.6022,0.0000,254.6125,0.0000,0.0000,10323.5522,0.4111
2025-10-07,280,84,13:50,14:00,0.9066,6018.7300,7167.6000,0.0000,191.4783,0.0000,0.0000,10495.8827,0.4111
2025-10-07,280,85,14:00,14:10,0.8975,6031.5396,7005.1809,0.0000,162.2736,0.0000,0.0000,10641.9289,0.4111
2025-10-07,280,86,14:10,14:20,0.9366,6124.4028,6820.8396,0.0000,116.0728,0.0000,0.0000,10746.3945,0.4111
2025-10-07,280,87,14:20,14:30,1.0286,6149.4800,6444.7125,0.0000,49.2054,0.0000,0.0000,10790.6793,0.4111
2025-10-07,280,88,14:30,14:40,1.0511,6061.9226,6124.0604,0.0000,10.3563,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,89,14:40,14:50,0.8835,6097.6721,5825.2093,0.0000,0.0000,45.4105,0.0000,10749.5439,0.4111
2025-10-07,280,90,14:50,15:00,0.6790,6164.8200,5522.3625,163.1386,56.0623,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,91,15:00,15:10,0.7302,5978.0974,5234.0164,124.0135,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,92,15:10,15:20,0.8076,6036.4480,4831.8363,200.7686,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,93,15:20,15:30,0.7947,6281.9700,4375.2000,317.7950,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,94,15:30,15:40,0.7954,6156.8041,4060.7977,349.3344,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,95,15:40,15:50,0.8129,6104.0196,3742.7664,393.5422,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,96,15:50,16:00,0.8372,6180.9800,3404.3250,462.7758,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,97,16:00,16:10,0.8684,6004.9835,3169.3257,472.6096,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,98,16:10,16:20,0.8897,5984.9940,2864.9609,520.0055,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,99,16:20,16:30,0.8859,6163.7100,2460.1875,617.2538,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,100,16:30,16:40,0.8627,6151.6048,2094.7575,676.1412,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,101,16:40,16:50,0.8814,6106.1325,1722.2108,730.6536,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,102,16:50,17:00,0.9428,6119.3100,1335.2250,797.3475,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,103,17:00,17:10,0.9929,6087.9614,993.1269,849.1391,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,104,17:10,17:20,1.0553,5972.8648,670.8988,883.6610,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,105,17:20,17:30,1.1113,6000.6400,353.7375,941.1504,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,106,17:30,17:40,1.1134,6273.3533,81.1162,1032.0395,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,107,17:40,17:50,1.1413,5497.0768,0.0000,916.1795,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,108,17:50,18:00,1.2143,4129.8300,0.0000,688.3050,0.0000,0.0000,0.0000,10800.0000,0.4111
2025-10-07,280,109,18:00,18:10,1.2684,4030.3054,4.8832,0.0000,0.0000,670.9037,0.0000,10054.5514,0.4111
2025-10-07,280,110,18:10,18:20,1.2807,4289.4080,0.0000,0.0000,0.0000,714.9013,0.0000,9260.2166,0.4111
