日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏实际_kW,光伏预报0_kW,光伏预报6_kW,光伏预报12_kW,光伏预报18_kW,计划购电量_kWh,调整购电量_kWh,欠取量_kWh,超用量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,弃光电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-10-11,284,43,7:00,7:10,0.7268,3300.2354,1359.2673,1368.6551,1412.5984,1412.5984,1412.5984,0.0000,0.0000,0.0000,0.0000,0.0000,314.6062,8.8885,0.0000,1907.3382,0.3418
2025-10-11,284,44,7:10,7:20,0.7045,3172.1557,1718.1933,1704.2872,1769.1046,1769.1046,1769.1046,0.0000,0.0000,0.0000,0.0000,0.0000,233.8419,8.4852,0.0000,1647.5139,0.3418
2025-10-11,284,45,7:20,7:30,0.6375,3139.6900,2123.5875,2039.9192,2125.6108,2125.6108,2125.6108,0.0000,0.0000,0.0000,0.0000,0.0000,169.0132,0.3372,0.0000,1459.7214,0.3418
2025-10-11,284,46,7:30,7:40,0.5562,3154.2218,2538.9964,2375.5513,2482.1170,2482.1170,2482.1170,0.0000,0.0000,0.0000,0.0000,0.0000,112.0175,0.0000,9.4799,1335.2576,0.3418
2025-10-11,284,47,7:40,7:50,0.6643,3059.8142,2902.6233,2711.1834,2838.6232,2838.6232,2838.6232,0.0000,0.0000,0.0000,0.0000,0.0000,36.8652,0.0000,10.6667,1294.2963,0.3418
2025-10-11,284,48,7:50,8:00,0.8715,2936.0100,3182.9250,3046.8155,3195.1294,3195.1294,3195.1294,0.0000,0.0000,0.0000,0.0000,43.1866,0.0000,2.0341,0.0000,1333.1642,0.3418
2025-10-11,284,49,8:00,8:10,0.8701,3019.4689,3406.4537,3278.0526,3483.1624,3483.1624,3483.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.4975,1333.1642,0.3418
2025-10-11,284,50,8:10,8:20,0.8254,3142.8976,3683.1626,3509.2898,3771.1954,3771.1954,3771.1954,0.0000,0.0000,0.0000,0.0000,37.8227,0.0000,0.0000,52.2215,1367.2046,0.3418
2025-10-11,284,51,8:20,8:30,0.8195,3187.1200,4059.0000,3740.5270,4059.2284,4059.2284,4059.2284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.3133,1367.2046,0.3418
2025-10-11,284,52,8:30,8:40,0.7743,3233.9121,4463.2796,3971.7641,4347.2614,4347.2614,4347.2614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.8946,1367.2046,0.3418
2025-10-11,284,53,8:40,8:50,0.7835,3539.8726,4711.0448,4203.0013,4635.2944,4635.2944,4635.2944,0.0000,0.0000,0.0000,0.0000,182.5703,0.0000,0.0000,12.6251,1531.5179,0.3418
2025-10-11,284,54,8:50,9:00,0.8271,3922.5200,4918.3500,4434.2384,4923.3274,4923.3274,4923.3274,0.0000,0.0000,0.0000,0.0000,166.8012,0.0000,0.8296,0.0000,1681.6390,0.3418
2025-10-11,284,55,9:00,9:10,0.7805,3897.8749,5374.6074,4739.4380,5207.7044,5207.7044,5207.7044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.1221,1681.6390,0.3418
2025-10-11,284,56,9:10,9:20,0.7282,3694.7297,5766.9890,5044.6376,5492.0814,5492.0814,5492.0814,0.0000,0.0000,0.0000,0.0000,299.5586,0.0000,0.0000,45.8179,1951.2417,0.3418
2025-10-11,284,57,9:20,9:30,0.7136,3595.6800,6059.1750,5349.8372,5776.4583,5776.4583,5776.4583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,410.5825,1951.2417,0.3418
2025-10-11,284,58,9:30,9:40,0.7021,3689.9868,6478.9153,5655.0368,6060.8353,6060.8353,6060.8353,0.0000,0.0000,0.0000,0.0000,395.1414,0.0000,0.0000,69.6800,2306.8690,0.3418
2025-10-11,284,59,9:40,9:50,0.7253,3815.7294,6617.4421,5960.2364,6345.2123,6345.2123,6345.2123,0.0000,0.0000,0.0000,0.0000,421.5805,0.0000,0.0000,45.3716,2686.2914,0.3418
2025-10-11,284,60,9:50,10:00,0.7506,3828.1100,6582.7875,6265.4360,6629.5893,6629.5893,6629.5893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,459.1129,2686.2914,0.3418
2025-10-11,284,61,10:00,10:10,0.6975,3731.3843,6946.8972,6364.6703,6865.7913,6865.7913,6865.7913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,535.9188,2686.2914,0.3418
2025-10-11,284,62,10:10,10:20,0.6217,3791.5849,7425.3780,6463.9047,7101.9934,7101.9934,7101.9934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,605.6322,2686.2914,0.3418
2025-10-11,284,63,10:20,10:30,0.5977,3873.8200,7754.7000,6563.1390,7338.1954,7338.1954,7338.1954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,646.8133,2686.2914,0.3418
2025-10-11,284,64,10:30,10:40,0.6261,3616.3974,7911.3231,6662.3733,7574.3975,7574.3975,7574.3975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,715.8209,2686.2914,0.3418
2025-10-11,284,65,10:40,10:50,0.4888,3580.2349,7872.3801,6761.6077,7810.5995,7810.5995,7810.5995,0.0000,0.0000,0.0000,0.0000,705.0608,0.0000,0.0000,10.2968,3320.8461,0.3418
2025-10-11,284,66,10:50,11:00,0.2351,3829.1000,7849.6875,6860.8420,8046.8016,8046.8016,8046.8016,0.0000,0.0000,0.0000,0.0000,702.9503,0.0000,32.8524,0.0000,3953.5014,0.3418
2025-10-11,284,67,11:00,11:10,0.1550,3848.4187,8067.7125,7009.4930,8096.4184,8096.4184,8096.4184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,703.2156,3953.5014,0.3418
2025-10-11,284,68,11:10,11:20,0.2134,3737.5383,7896.5504,7158.1439,8146.0352,8146.0352,8146.0352,0.0000,0.0000,0.0000,0.0000,734.7495,0.0000,41.5808,0.0000,4614.7759,0.3418
2025-10-11,284,69,11:20,11:30,0.2824,3657.5900,7485.2625,7306.7949,8195.6521,8195.6521,8195.6521,0.0000,0.0000,0.0000,0.0000,756.3437,0.0000,118.3983,0.0000,5295.4852,0.3418
2025-10-11,284,70,11:30,11:40,0.2666,3642.8561,7663.3980,7455.4459,8245.2689,8245.2689,8245.2689,0.0000,0.0000,0.0000,0.0000,767.0688,0.0000,96.9785,0.0000,5985.8471,0.3418
2025-10-11,284,71,11:40,11:50,0.2316,3622.9424,8019.5463,7604.0968,8294.8857,8294.8857,8294.8857,0.0000,0.0000,0.0000,0.0000,778.6572,0.0000,45.8899,0.0000,6686.6386,0.3418
2025-10-11,284,72,11:50,12:00,0.2195,3586.9400,8224.9500,7752.7478,8344.5025,8344.5025,8344.5025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,773.0017,6686.6386,0.3418
2025-10-11,284,73,12:00,12:10,0.2105,3590.5290,8332.7309,7736.8897,8414.5149,8389.3297,8389.3297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,790.3670,6686.6386,0.3418
2025-10-11,284,74,12:10,12:20,0.1938,3619.1871,8314.5703,7721.0315,8484.5273,8434.1569,8434.1569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,782.5639,6686.6386,0.3418
2025-10-11,284,75,12:20,12:30,0.1794,3678.0000,8262.0375,7705.1734,8554.5397,8478.9841,8478.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,764.0062,6686.6386,0.3418
2025-10-11,284,76,12:30,12:40,0.2037,3752.6100,8343.8514,7689.3152,8624.5520,8523.8113,8523.8113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,765.2069,6686.6386,0.3418
2025-10-11,284,77,12:40,12:50,0.3350,3615.7993,8461.6486,7673.4570,8694.5644,8568.6385,8568.6385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,807.6416,6686.6386,0.3418
2025-10-11,284,78,12:50,13:00,0.5043,3379.4900,8518.4250,7657.5989,8764.5768,8613.4657,8613.4657,0.0000,0.0000,0.0000,0.0000,833.3333,0.0000,0.0000,23.1558,7436.6386,0.3418
2025-10-11,284,79,13:00,13:10,0.5597,3415.1431,8467.7217,7646.0930,8524.8685,8394.3879,8394.3879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.0964,7436.6386,0.3418
2025-10-11,284,80,13:10,13:20,0.5904,3565.2687,8195.2698,7634.5871,8285.1602,8175.3101,8175.3101,0.0000,0.0000,0.0000,0.0000,768.3402,0.0000,0.0000,3.3266,8128.1448,0.3418
2025-10-11,284,81,13:20,13:30,0.6266,3626.6000,7771.2750,7623.0813,8045.4519,7956.2323,7956.2323,0.0000,0.0000,0.0000,0.0000,721.6054,0.0000,30.8262,0.0000,8777.5897,0.3418
2025-10-11,284,82,13:30,13:40,0.6021,3528.5620,7438.8282,7611.5754,7805.7436,7737.1544,7737.1544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.7110,8777.5897,0.3418
2025-10-11,284,83,13:40,13:50,0.5483,3369.1312,7315.0094,7600.0695,7566.0353,7518.0766,7518.0766,0.0000,0.0000,0.0000,0.0000,414.3848,0.0000,0.0000,243.2616,9150.5360,0.3418
2025-10-11,284,84,13:50,14:00,0.5263,3307.8000,7283.4000,7588.5636,7326.3270,7298.9988,7298.9988,0.0000,0.0000,0.0000,0.0000,665.1998,0.0000,2.5998,0.0000,9749.2158,0.3418
2025-10-11,284,85,14:00,14:10,0.5711,3438.7372,7105.7753,7184.1374,6997.3018,6969.6140,6969.6140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,611.1730,9749.2158,0.3418
2025-10-11,284,86,14:10,14:20,0.6023,3521.2848,6852.1329,6779.7112,6668.2766,6640.2293,6640.2293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,555.1413,9749.2158,0.3418
2025-10-11,284,87,14:20,14:30,0.6176,3412.2000,6588.6375,6375.2850,6339.2514,6310.8445,6310.8445,0.0000,0.0000,0.0000,0.0000,483.1074,0.0000,0.0000,46.2988,10184.0125,0.3418
2025-10-11,284,88,14:30,14:40,0.6659,3221.2340,6280.3916,5970.8588,6010.2263,5981.4597,5981.4597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.8596,10184.0125,0.3418
2025-10-11,284,89,14:40,14:50,0.5840,3319.5282,5828.1957,5566.4326,5681.2011,5652.0750,5652.0750,0.0000,0.0000,0.0000,0.0000,388.7578,0.0000,0.0000,29.3535,10533.8945,0.3418
2025-10-11,284,90,14:50,15:00,0.4316,3568.1900,5290.8750,5162.0064,5352.1759,5322.6902,5322.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,287.1142,10533.8945,0.3418
2025-10-11,284,91,15:00,15:10,0.4488,3470.3626,4878.7510,4828.1483,4939.5937,5006.6842,5006.6842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.7314,10533.8945,0.3418
2025-10-11,284,92,15:10,15:20,0.4952,3370.8494,4703.8462,4494.2902,4527.0114,4690.6783,4690.6783,0.0000,0.0000,0.0000,0.0000,219.9715,0.0000,0.0000,2.1947,10731.8688,0.3418
2025-10-11,284,93,15:20,15:30,0.4948,3375.3500,4589.2125,4160.4321,4114.4291,4374.6723,4374.6723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.3104,10731.8688,0.3418
2025-10-11,284,94,15:30,15:40,0.5139,3259.8848,4219.4607,3826.5739,3701.8469,4058.6663,4058.6663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.9293,10731.8688,0.3418
2025-10-11,284,95,15:40,15:50,0.5392,3288.4525,3768.7006,3492.7158,3289.2646,3742.6604,3742.6604,0.0000,0.0000,0.0000,0.0000,75.7013,0.0000,0.0000,4.3400,10800.0000,0.3418
2025-10-11,284,96,15:50,16:00,0.5562,3474.7900,3383.7000,3158.8577,2876.6824,3426.6544,3426.6544,52.6554,8.0226,44.6328,0.0000,0.0000,0.0000,7.1591,0.0000,10800.0000,0.3418
2025-10-11,284,97,16:00,16:10,0.5751,3523.5980,3039.5716,2822.6388,2566.2507,3048.3480,3048.3480,116.8265,79.2083,37.6182,0.0000,0.0000,0.0000,1.4627,0.0000,10800.0000,0.3418
2025-10-11,284,98,16:10,16:20,0.6231,3417.2046,2641.2879,2486.4199,2255.8191,2670.0415,2670.0415,155.1308,124.5272,30.6036,0.0000,0.0000,0.0000,4.7923,0.0000,10800.0000,0.3418
2025-10-11,284,99,16:20,16:30,0.6738,3318.6900,2216.2500,2150.2011,1945.3875,2291.7351,2291.7351,194.7482,171.1592,23.5890,0.0000,0.0000,0.0000,12.5808,0.0000,10800.0000,0.3418
2025-10-11,284,100,16:30,16:40,0.6715,3359.8951,1880.0854,1813.9822,1634.9558,1913.4287,1913.4287,257.6522,241.0777,16.5744,0.0000,0.0000,0.0000,5.5572,0.0000,10800.0000,0.3418
2025-10-11,284,101,16:40,16:50,0.6689,3144.5520,1552.5334,1477.7633,1324.5242,1535.1222,1535.1222,277.7981,268.2383,9.5598,0.0000,0.0000,0.0000,0.0000,2.9019,10800.0000,0.3418
2025-10-11,284,102,16:50,17:00,0.6953,2726.6700,1201.8750,1141.5444,1014.0925,1156.8158,1156.8158,264.1876,261.6424,2.5452,0.0000,0.0000,0.0000,0.0000,7.5099,10800.0000,0.3418
2025-10-11,284,103,17:00,17:10,0.7297,2604.0366,876.6933,951.2870,845.0771,964.0132,964.0132,275.4583,273.3372,2.1210,0.0000,0.0000,0.0000,14.5533,0.0000,10800.0000,0.3418
2025-10-11,284,104,17:10,17:20,0.7538,2713.8148,553.4429,761.0296,676.0617,771.2105,771.2105,325.4642,323.7674,1.6968,0.0000,0.0000,0.0000,36.2946,0.0000,10800.0000,0.3418
2025-10-11,284,105,17:20,17:30,0.7521,2805.3800,253.1250,570.7722,507.0462,578.4079,578.4079,372.4346,371.1620,1.2726,0.0000,0.0000,0.0000,54.2138,0.0000,10800.0000,0.3418
2025-10-11,284,106,17:30,17:40,0.7429,2707.8628,51.2518,380.5148,338.0308,385.6053,385.6053,387.8913,387.0429,0.8484,0.0000,0.0000,0.0000,55.7256,0.0000,10800.0000,0.3418
2025-10-11,284,107,17:40,17:50,0.8627,2715.1638,0.0000,190.2574,169.0154,192.8026,192.8026,121.0976,120.6734,0.4242,0.0000,0.0000,299.7201,32.1338,0.0000,10466.9777,0.3418
2025-10-11,284,108,17:50,18:00,1.0597,2802.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,467.1183,0.0000,0.0000,9947.9573,0.3418
2025-10-11,284,109,18:00,18:10,1.1263,2679.0573,3.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,446.5096,0.0000,0.5011,9451.8356,0.3418
2025-10-11,284,110,18:10,18:20,1.1036,2700.8746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450.1458,0.0000,0.0000,8951.6736,0.3418
2025-10-11,284,111,18:20,18:30,1.0705,2825.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,470.9500,0.0000,0.0000,8428.3959,0.3418
2025-10-11,284,112,18:30,18:40,1.0706,2660.2750,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,443.3792,0.0000,0.0360,7935.7523,0.3418
2025-10-11,284,113,18:40,18:50,1.1130,2645.3370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.8895,0.0000,0.0000,7445.8751,0.3418
2025-10-11,284,114,18:50,19:00,1.1578,2831.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,471.9417,0.0000,0.0000,6921.4955,0.3418
2025-10-11,284,115,19:00,19:10,1.1517,2821.6646,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,470.2774,0.0000,0.0026,6398.9650,0.3418
2025-10-11,284,116,19:10,19:20,1.1446,2827.9887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,471.3314,0.0000,0.0000,5875.2634,0.3418
2025-10-11,284,117,19:20,19:30,1.1451,2873.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,478.8417,0.0000,0.0000,5343.2171,0.3418
2025-10-11,284,118,19:30,19:40,1.1173,2747.6421,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.9404,0.0000,0.0002,4834.3945,0.3418
2025-10-11,284,119,19:40,19:50,1.1146,2700.1591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450.0265,0.0000,0.0000,4334.3650,0.3418
2025-10-11,284,120,19:50,20:00,1.1399,2794.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.6983,0.0000,0.0000,3816.9224,0.3418
2025-10-11,284,121,20:00,20:10,1.1421,2854.7365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,475.7894,0.0000,0.0000,3288.2675,0.3418
2025-10-11,284,122,20:10,20:20,1.1504,2953.6933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,492.2822,0.0000,0.0000,2741.2873,0.3418
2025-10-11,284,123,20:20,20:30,1.1798,2979.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,496.5483,0.0000,0.0000,2189.5669,0.3418
2025-10-11,284,124,20:30,20:40,1.1840,2729.5102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,454.9184,0.0000,0.0000,1684.1021,0.3418
2025-10-11,284,125,20:40,20:50,1.0239,2614.1511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,435.6918,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,126,20:50,21:00,0.7987,2696.4000,0.0000,0.0000,0.0000,0.0000,0.0000,449.4000,449.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,127,21:00,21:10,0.7682,2675.9587,0.0000,0.0000,0.0000,0.0000,0.0000,445.9931,445.9931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,128,21:10,21:20,0.7977,2786.7537,0.0000,0.0000,0.0000,0.0000,0.0000,464.4590,464.4590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,129,21:20,21:30,0.8046,2923.5300,0.0000,0.0000,0.0000,0.0000,0.0000,487.2550,487.2550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,130,21:30,21:40,0.8008,2683.5639,0.0000,0.0000,0.0000,0.0000,0.0000,447.2606,447.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,131,21:40,21:50,0.5792,2373.2293,0.0000,0.0000,0.0000,0.0000,0.0000,395.5382,395.5382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3418
2025-10-11,284,132,21:50,22:00,0.2784,2161.5800,0.0000,0.0000,0.0000,0.0000,0.0000,1193.5967,1193.5967,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,1950.0000,0.3418
2025-10-11,284,133,22:00,22:10,0.2848,1995.7176,0.0000,0.0000,0.0000,0.0000,0.0000,1165.9529,1165.9529,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2700.0000,0.3418
2025-10-11,284,134,22:10,22:20,0.3765,2187.4655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.5776,0.0000,0.0000,2294.9138,0.3418
2025-10-11,284,135,22:20,22:30,0.3869,2532.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,422.0067,0.0000,0.0000,1826.0175,0.3418
2025-10-11,284,136,22:30,22:40,0.3603,2457.8994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409.6499,0.0000,0.0000,1370.8509,0.3418
2025-10-11,284,137,22:40,22:50,0.3328,2351.4122,0.0000,0.0000,0.0000,0.0000,0.0000,391.9020,391.9020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1370.8509,0.3418
2025-10-11,284,138,22:50,23:00,0.3146,2384.1200,0.0000,0.0000,0.0000,0.0000,0.0000,397.3533,397.3533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1370.8509,0.3418
2025-10-11,284,139,23:00,23:10,0.2975,2337.2185,0.0000,0.0000,0.0000,0.0000,0.0000,389.5364,389.5364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1370.8509,0.3418
2025-10-11,284,140,23:10,23:20,0.2837,2273.8860,0.0000,0.0000,0.0000,0.0000,0.0000,1212.3143,1212.3143,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2120.8509,0.3418
2025-10-11,284,141,23:20,23:30,0.2888,2316.3800,0.0000,0.0000,0.0000,0.0000,0.0000,692.7845,692.7845,0.0000,0.0000,306.7211,0.0000,0.0000,0.0000,2396.9000,0.3418
2025-10-11,284,142,23:30,23:40,0.3285,2558.3521,0.0000,0.0000,0.0000,0.0000,0.0000,426.3920,426.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2396.9000,0.3418
2025-10-11,284,143,23:40,23:50,0.3810,3030.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,505.1650,0.0000,0.0000,1835.6056,0.3418
2025-10-11,284,144,23:50,24:00,0.4248,3432.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,572.0450,0.0000,0.0000,1200.0000,0.3418
2025-10-12,285,1,0:00,0:10,0.4441,3357.8854,0.0000,0.0000,0.0000,0.0000,0.0000,559.6476,559.6476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3999
2025-10-12,285,2,0:10,0:20,0.4107,3246.6655,0.0000,0.0000,0.0000,0.0000,0.0000,1207.7776,1207.7776,0.0000,0.0000,666.6667,0.0000,0.0000,0.0000,1800.0000,0.3999
2025-10-12,285,3,0:20,0:30,0.3719,3323.4000,0.0000,0.0000,0.0000,0.0000,0.0000,1387.2333,1387.2333,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2550.0000,0.3999
2025-10-12,285,4,0:30,0:40,0.4070,3398.1125,0.0000,0.0000,0.0000,0.0000,0.0000,1399.6854,1399.6854,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,3300.0000,0.3999
2025-10-12,285,5,0:40,0:50,0.4169,3345.7477,0.0000,0.0000,0.0000,0.0000,0.0000,557.6246,557.6246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3300.0000,0.3999
2025-10-12,285,6,0:50,1:00,0.3963,3306.0400,0.0000,0.0000,0.0000,0.0000,0.0000,1384.3400,1384.3400,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,4050.0000,0.3999
2025-10-12,285,7,1:00,1:10,0.4267,3475.1379,0.0000,0.0000,0.0000,0.0000,0.0000,579.1896,579.1896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4050.0000,0.3999
2025-10-12,285,8,1:10,1:20,0.3907,3338.3560,0.0000,0.0000,0.0000,0.0000,0.0000,1389.7260,1389.7260,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,4800.0000,0.3999
2025-10-12,285,9,1:20,1:30,0.3314,3086.0200,0.0000,0.0000,0.0000,0.0000,0.0000,1347.6700,1347.6700,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,5550.0000,0.3999
2025-10-12,285,10,1:30,1:40,0.4135,3445.1917,0.0000,0.0000,0.0000,0.0000,0.0000,574.1986,574.1986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5550.0000,0.3999
2025-10-12,285,11,1:40,1:50,0.4524,3775.6375,0.0000,0.0000,0.0000,0.0000,0.0000,629.2729,629.2729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5550.0000,0.3999
2025-10-12,285,12,1:50,2:00,0.4073,3707.9700,0.0000,0.0000,0.0000,0.0000,0.0000,1451.3283,1451.3283,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,13,2:00,2:10,0.4230,3506.7783,0.0000,0.0000,0.0000,0.0000,0.0000,584.4630,584.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,14,2:10,2:20,0.4584,3470.0304,0.0000,0.0000,0.0000,0.0000,0.0000,578.3384,578.3384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,15,2:20,2:30,0.4789,3603.0700,0.0000,0.0000,0.0000,0.0000,0.0000,600.5117,600.5117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,16,2:30,2:40,0.4921,3667.0162,0.0000,0.0000,0.0000,0.0000,0.0000,611.1694,611.1694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,17,2:40,2:50,0.4562,3625.4682,0.0000,0.0000,0.0000,0.0000,0.0000,604.2447,604.2447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6300.0000,0.3999
2025-10-12,285,18,2:50,3:00,0.4042,3560.8800,0.0000,0.0000,0.0000,0.0000,0.0000,1426.8133,1426.8133,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,7050.0000,0.3999
2025-10-12,285,19,3:00,3:10,0.4169,3562.7456,0.0000,0.0000,0.0000,0.0000,0.0000,593.7909,593.7909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7050.0000,0.3999
2025-10-12,285,20,3:10,3:20,0.4200,3501.3584,0.0000,0.0000,0.0000,0.0000,0.0000,583.5597,583.5597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7050.0000,0.3999
2025-10-12,285,21,3:20,3:30,0.4045,3479.2400,0.0000,0.0000,0.0000,0.0000,0.0000,1413.2067,1413.2067,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,7800.0000,0.3999
2025-10-12,285,22,3:30,3:40,0.4320,3706.1741,0.0000,0.0000,0.0000,0.0000,0.0000,617.6957,617.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7800.0000,0.3999
2025-10-12,285,23,3:40,3:50,0.4333,3700.9651,0.0000,0.0000,0.0000,0.0000,0.0000,616.8275,616.8275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7800.0000,0.3999
2025-10-12,285,24,3:50,4:00,0.4105,3510.4800,0.0000,0.0000,0.0000,0.0000,0.0000,1418.4133,1418.4133,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,8550.0000,0.3999
2025-10-12,285,25,4:00,4:10,0.4366,3635.8552,0.0000,0.0000,0.0000,0.0000,0.0000,605.9759,605.9759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8550.0000,0.3999
